hash,TH,submit_count,final_submit_count,avg_final_score,count_status_0,count_status_1,count_status_2,count_status_3,lang_count,avg_late_coef,avg_submission_per_problem,average_time
1a116d1e7d5af20a32ad9d0232b6803c70f7978d,9.0,233,91,9347.593406593407,34,0,0,199,1,100.0,2.5604395604395602,38143
c1287b2f156f6963bdda82942a95288967e9422b,,193,49,4893.408163265306,91,0,0,102,1,100.0,3.938775510204082,3224491
ef5d4cc5cd7a9d46f3e31572d97bd52423bae4e0,,80,26,9038.461538461539,20,0,0,60,1,100.0,3.2,130739
123c4ff5313ccf709b3bc4bd3365087685440c71,6.5,147,66,9989.166666666666,47,0,0,100,1,100.0,2.227272727272727,22638
ebdfeac0c48444c5f4fd377145b2d97e12c78cac,,11,10,9800.0,0,0,0,11,1,100.0,1.1,46
3dd2f099bd4cba1acad185a78c773972d450a899,9.0,341,97,9864.505154639175,69,0,0,272,1,100.0,3.515463917525773,89135
f01795183fd859bc35b074c06fd58b5e6623fb03,,73,21,10000.0,23,0,0,50,1,100.0,3.4761904761904763,110541
2d621dbbe38ec756f71d3d1ff5b1f2de707330be,9.0,204,91,9670.329670329671,22,0,0,182,1,100.0,2.241758241758242,26846
ca01f93cb3384006f7af5de96bc25f924ad8bd14,,271,43,9449.60465116279,40,0,0,231,1,100.0,6.3023255813953485,23675
34b6d0f0fe1617146945db60df615d0d9bb3a4d1,6.5,307,64,8747.75,58,0,0,249,1,100.0,4.873015873015873,89170
c9c9df2ea1ddcc10cc57d4e1d92b2f8b33d94538,,283,90,9824.677777777777,42,0,0,241,1,100.0,3.1444444444444444,953493
d982afe8253215b9a75464a85bb061d5d5f7975a,,401,84,9553.107142857143,128,0,0,273,1,100.0,4.773809523809524,414515
a99c3a5ba8f7e25ea61f79dd74cb89d6d8bf8a43,,313,72,9680.555555555555,45,0,0,268,1,100.0,4.347222222222222,159133
3d8d550e8b7d9a0629bdd8e0ae73f8f0ac74b1a6,5.0,75,46,9790.369565217392,7,0,0,68,1,100.0,1.7045454545454546,59178
b459886eb6e03f683c364b338a5c2f4776391dbc,,199,104,10000.0,16,0,0,183,1,92.96482412060301,1.9134615384615385,166025
653de78f41ee12882a2cbc4177fb3c4e5c3eac28,7.0,8,5,0.0,8,0,0,0,1,100.0,1.6,15
add17ba1901ea9804a604aeed6ebe191d784785d,,257,56,8173.928571428572,83,0,0,174,1,100.0,4.589285714285714,3665026
1c095c774d9d1d3a4ddcf533186e7146fdbf92a7,9.0,336,97,9256.41237113402,65,0,0,271,1,100.0,3.463917525773196,447091
c757c72ff79910b22c548daf9067d6a682bdbb4b,,188,70,9459.514285714286,16,0,0,172,1,100.0,2.6857142857142855,77620
d8cb6954aff8cc17b05a205c949f36b46493eb8b,,366,102,9638.343137254902,131,0,0,235,1,100.0,3.696969696969697,1492469
26227f631ff63a4f02f7d69bda90131df9bab5dc,5.0,176,92,9158.380434782608,25,0,0,151,1,100.0,1.9775280898876404,1471927
2e2fe98cf7d490aba85a3eba367d9512bac08ce2,7.5,228,65,9218.246153846154,30,1,0,197,2,93.28947368421052,3.5076923076923077,599405
014c59c6433fd764a0b08de6ffeb757eaf60aa73,6.0,199,90,8844.444444444445,45,0,0,154,1,100.0,2.2111111111111112,133854
108f1062e8ab6d51f404e7f639e781edc9ae5eb2,6.0,185,53,10000.0,57,0,0,128,1,100.0,3.490566037735849,593611
3469c710d9f5a4ef230caca3f99b1ed21411732d,10.0,194,100,9067.67,46,0,0,148,1,100.0,1.94,14425
2f7bdf97a5978e8b7a4b3f69a474540c0c38498e,4.0,77,22,10000.0,15,0,0,62,1,100.0,3.5,9783
a832f98e370c27f9fbc8e0caec05700a96e89a4e,,80,50,8068.88,16,0,0,64,1,100.0,1.6,4022
d5cc23d9ca216f0f8c6e5ada7c4e3284a3920958,,47,10,8400.0,22,0,0,25,1,100.0,4.7,828
61e1c151f6a90ea5a2f33930ed70e5a9f39b681f,9.5,172,84,9457.869047619048,29,0,0,143,1,100.0,2.0476190476190474,39151
12d6e24985ac80a581968fb1f36d699e6dd1cd33,7.0,118,68,9529.411764705883,25,0,0,93,1,100.0,1.7352941176470589,15466
0367f82909c46a900501cc32d02b913923f75314,10.0,12,3,6369.666666666667,0,0,0,12,1,100.0,4.0,2049
8fa7abd9421e396273c3571b177340434fc132f6,,42,16,6938.75,14,0,0,28,1,100.0,2.625,40759
fbf5d7997f35a05b4f296b7b70b08866c13db856,,206,91,9981.10989010989,35,0,0,171,1,100.0,2.2637362637362637,378536
c6e9fd605b75a5090b1879635a6db8da08b8a600,,171,77,9707.25974025974,35,0,0,136,1,100.0,2.220779220779221,21413
a576ed0ff4b19b2c864b2c489227a491ac670b84,,27,12,10000.0,9,0,0,18,1,100.0,2.25,2807
de163edff457321dc540b375c7b316c7f9fe73cf,,312,121,9586.776859504133,48,0,0,264,1,100.0,2.689655172413793,362173
11f61032ed64123d44a372930101fd5f3877e010,9.5,385,111,9483.0,102,0,0,283,1,100.0,3.5,329654
5e5064a233c1402d302af4de9a442f32c934da4f,8.0,275,112,9850.098214285714,31,0,0,244,1,100.0,2.455357142857143,1091034
92a1cd997867a6115b3d079903e63aba8dd214cf,,190,89,9699.033707865168,24,0,0,166,1,100.0,2.134831460674157,16552
75b4f05700440a54255124cf44b8ca0d4252df85,9.5,460,122,9446.327868852459,72,0,0,388,1,100.0,3.8333333333333335,559562
5b0ac0ebdcb3aaed7a9a3aa2f9c11919ccce9555,5.0,146,73,8520.547945205479,29,0,0,117,1,100.0,2.0,74404
1c3928fd78413712a00cd78e6ec020b2cfc666fa,4.5,115,44,9318.181818181818,27,0,0,88,1,100.0,2.738095238095238,83880
4586b41a1f104874583010a544bdd65113d2666c,10.0,136,71,9452.661971830987,20,0,0,116,1,90.44117647058823,2.4285714285714284,580887
aa01429991aa756b651364d54b7b28c2bfeb6c3c,,72,10,4000.0,12,0,0,60,1,100.0,6.545454545454546,45389
3d9b6ed975620e48ca0a5aee5fd19f5db1db3b18,9.0,243,76,9700.828947368422,7,0,0,236,1,98.14814814814815,3.2837837837837838,86070
263102b5e7fbad9de96373d99c0697d8db856bb0,7.5,6,2,5263.0,2,0,0,4,1,100.0,3.0,649
50708257bf26f0b517a6fa6acaa444d13f6006fc,6.0,31,17,9705.882352941177,0,0,0,31,1,100.0,1.8235294117647058,363
6c468e0d90bf790fd74609738544edd3f0e5c74c,8.0,281,96,9943.447916666666,54,0,0,227,1,100.0,2.9270833333333335,13453
62b127e475e6cafbc1906e6fa5cae8d7b4da3ceb,6.5,119,40,8890.775,22,0,0,97,1,100.0,2.975,2773
50f17ae2d9048b293cc969aa8668b365f9773f1b,,116,45,10000.0,42,0,0,74,1,100.0,2.577777777777778,19646
ff3fa2ec64294f37ae968159f810ebeda7966c51,,94,34,9230.088235294117,20,0,0,74,1,100.0,2.764705882352941,26740
f7875ec1207504a229cd9b5ca132437c6bdd6a4d,,168,61,9050.737704918032,29,0,0,139,1,95.83333333333333,3.574468085106383,934303
da37e77368c2bd5a7a9792749fd6ed83e05e2515,,470,107,9305.280373831776,138,0,0,332,1,100.0,4.392523364485982,2966402
28a0f5e69c747c78015cf8fb0eac804b9a733bb2,8.0,260,92,9346.597826086956,48,0,0,212,1,100.0,2.795698924731183,47899
1a651a0e1038b173950ab2be4fb4b3016d617aa6,10.0,599,137,9691.934306569343,92,0,0,507,1,100.0,4.572519083969466,723008
5baedd7fbc5ed01efdd5a078f7b3809491ac1722,7.5,215,79,9678.60759493671,51,0,0,164,1,100.0,2.721518987341772,87701
dfc34f90e58f60b101c824e10d74b8ad0c46a2cf,,260,94,9726.81914893617,69,0,0,191,1,100.0,2.765957446808511,25795
5e030103a9bd01aba1285730aa1bce7cc90f7bf4,10.0,345,121,9538.809917355371,34,0,0,311,1,100.0,2.875,661747
06024da8147b5cf6105beb4c403f67cf1ff0aea1,0.0,8,5,10000.0,0,0,0,8,1,100.0,1.6,5474
6154c47df672f6768571f878e472ff2808274cda,8.0,308,99,9651.252525252525,88,0,0,220,1,100.0,3.111111111111111,3463
4df58b4a53afe49f40e1c054f9a2e8553352e254,,74,44,10000.0,9,0,0,65,1,100.0,1.6818181818181819,23241
ba0b274a12a5891f98da7f012d4c757aeb822917,,406,89,8868.91011235955,101,0,0,305,1,100.0,4.666666666666667,955126
66caffe338b5140bd8ac35fd0000f867266bd08a,8.5,153,63,10000.0,14,0,0,139,1,100.0,2.4285714285714284,25566
e73e06dbdc983d0a3ccccdf754b85603dd0818e7,,113,33,9205.060606060606,11,0,0,102,1,97.21238938053098,3.4242424242424243,29042
a05a86b21a7d5922fed8c50f36d307ed7a8cc70b,,212,118,9915.254237288136,18,0,0,194,1,100.0,1.8761061946902655,388685
0601ede7fba3727ac6cae3653b12cebafea42863,9.5,236,86,10000.0,33,0,0,203,1,100.0,2.744186046511628,13976
3b951429b4166a9149480e360687549e1069a209,7.5,150,47,10000.0,9,0,0,141,1,100.0,3.260869565217391,2450
3a1431fdc38caa2d40fdd0df60f76683af53a729,8.5,340,80,9611.5625,38,0,0,302,1,100.0,4.927536231884058,1520420
1ce192d1bbeca43c01873d6cd5a6318f4050fa56,3.5,192,50,8004.44,54,0,0,138,1,100.0,3.84,1866050
505fea7b24ccbd0e28b51099a1e89ee317605916,10.0,250,85,9662.023529411765,24,0,0,226,1,100.0,3.289473684210526,1311126
87322721181928972ce2b67242f61ff23275f3dd,,275,97,9681.62886597938,37,0,0,238,1,100.0,2.8350515463917527,23652
3f679f9f5c3b6c2a026bc0575cf7d5f3351a8db1,8.0,232,99,9148.141414141413,25,0,0,207,1,100.0,2.3434343434343434,552235
c001ef5d0a98bae288e504e13db2f1d4533021f5,,367,41,8514.951219512195,55,24,0,288,2,98.95095367847412,9.175,394158
1ad3d49b185ea0e42354cd94ac86c60ae982616d,5.0,97,48,9500.979166666666,8,0,0,89,1,96.90721649484536,2.6216216216216215,203685
a07cb417ba30c0e4d8cc3831f093740ece8be01d,,80,40,9822.825,4,0,0,76,1,96.1875,2.1052631578947367,33953
503affec12fb99997f583ed73b60262572694795,5.0,1,1,10000.0,0,0,0,1,1,100.0,1.0,9
80cb3c3cef8030674baa141475951b20ae73089a,8.5,210,65,9482.892307692307,30,0,0,180,1,100.0,3.230769230769231,972133
6b05f3073cf136c387ede39d4e605eefa19a4886,5.5,201,66,9757.954545454546,38,0,0,163,1,100.0,3.0923076923076924,681278
47e1eb91096f9e59b0faf185a88d41343c073d83,7.5,203,84,8547.619047619048,61,0,0,142,1,100.0,2.4166666666666665,754726
6fa8cdf96032a061ee3b601ee76a28dce25f4735,5.0,329,124,9509.233870967742,87,0,0,242,1,99.3920972644377,3.074766355140187,371259
598a40125a414f949647ee201ecbe39553bedb6a,10.0,15,4,0.0,5,0,0,10,1,100.0,3.75,941
7e4e1a800af30eb9922c09f9d751b0873e0dc467,7.5,194,51,9663.313725490196,51,0,0,143,1,100.0,3.803921568627451,80413
87ce4212940578f8ab9aaab4616b104ab515d4e9,,630,118,9915.254237288136,160,0,0,470,1,100.0,5.575221238938053,604964
d2491eb9351f861cdcd439fd5d73883a6d681d6a,,225,103,9445.019417475729,24,0,0,201,1,100.0,2.227722772277228,432004
44ede8e2b591b3b54fc25469d50e442459da73f6,9.0,183,70,10000.0,15,0,0,168,1,100.0,2.6142857142857143,15518
165e4e596c3bdade64bf0bd2491fa8234015f0d2,4.5,256,104,9695.509615384615,40,0,0,216,1,98.828125,2.56,135784
9871e11a3a4574e6b565733fe3e565f13d670744,,95,44,9336.15909090909,14,0,0,81,1,100.0,2.2093023255813953,36139
a30f91cf4dd6e15b62a675de5087a6db82d61f51,,236,71,9437.12676056338,41,0,0,195,1,100.0,3.6875,1048031
2b96fc96ee2e0090a42957d84ccd09cda2c72b74,1.0,33,12,10000.0,8,0,0,25,1,100.0,2.75,972
6eef887d0fd74edee1667f50dce5b41efbe0a180,9.5,98,60,9916.666666666666,10,0,0,88,1,100.0,1.6333333333333333,5943
5b49681d3b05fba0fa5978673a6d871011186bce,9.5,165,69,9840.579710144928,23,0,0,142,1,100.0,2.357142857142857,67625
ccc7600e812ec5b6e75a9b4e2b04f00a48d1a9dd,,4,3,7192.666666666667,0,0,0,4,1,100.0,1.3333333333333333,402
3caf61bb383eed4daa553e074208e84cdbdd7df0,5.5,135,21,9523.809523809523,12,0,0,123,1,100.0,6.428571428571429,16580
aa2166a08738eb1a62d78686cce70fc5572d0607,,48,19,10000.0,3,0,0,45,1,100.0,2.526315789473684,17856
73c38d8466f153b974c09c066d1469f63b856d07,,207,66,9896.318181818182,32,0,0,175,1,100.0,3.1363636363636362,2157
82f9404672305675b631cad221087429c078b8ea,4.0,129,43,8480.60465116279,47,0,0,82,1,100.0,3.3076923076923075,245268
db4c010c135d84c00fee816a085360bca2537594,,295,87,9885.057471264368,76,0,0,219,1,100.0,3.3908045977011496,63122
3d8d3a121d5e9126056c0676ac7ad2661696a572,8.5,269,93,9591.397849462366,61,0,0,208,1,100.0,2.89247311827957,926908
8531dba6dd1818a4e3f3ba5e355e1e5ea9276afe,,175,72,9694.444444444445,31,0,0,144,1,100.0,2.4305555555555554,712899
951b5bb9ecd6593cecd2bd72fdf62a0785bd3b3b,,498,118,9149.813559322034,84,1,0,413,2,100.0,4.256410256410256,737762
bca16481f37f3534abb04344ef1855b0e56140e3,,243,90,8714.355555555556,29,0,0,214,1,100.0,2.730337078651685,937504
57a3b9aacc40db600c87c8b2cf110418021388d1,8.5,253,61,9457.688524590163,64,0,0,189,1,100.0,4.216666666666667,52690
f679eb92d1581b842e213a6d2a8a74a0b9ede984,,21,14,2857.1428571428573,10,0,0,11,1,100.0,1.5,148
df15664e980175f8ee9ea6687b81c59f3139406f,,375,51,9690.627450980392,83,0,0,292,2,91.77333333333333,7.352941176470588,912934
bd53f29596985f567c39329a8f8da5100810f0fd,,93,28,8041.642857142857,44,0,0,49,1,100.0,3.3214285714285716,2102
cb713a14e9dcf23999265a8826e204beb646626b,,250,32,6281.25,107,0,0,143,1,100.0,7.8125,84980
fab22b3c9fd685c26953a5ffe073c4aa2a788c7a,,156,40,9727.25,27,0,0,129,1,100.0,3.9,90835
66740228a725504db879896a9c28c03676fef710,6.5,97,42,9976.190476190477,14,0,0,83,1,100.0,2.3095238095238093,25865
8674a295a4ae610ccd77b60cbaa692db6a875761,,369,95,9177.242105263158,89,0,0,280,2,100.0,3.967741935483871,565230
06490d06037ae75484a0a36a7a46e126b0b49495,9.5,206,92,9523.130434782608,39,0,0,167,1,100.0,2.607594936708861,75163
4e3603a6303b1bb5fb0ec4a0d8ec39ae3e0afe0f,7.5,229,97,9009.505154639175,30,0,0,199,1,100.0,2.3608247422680413,132224
bdefe60060197430834e27ee0ecc1d775f5e2b89,,334,102,9712.774509803921,52,0,0,282,1,100.0,3.2745098039215685,340384
2cc30f03509be89ad3bfd483b2bd69c999798805,9.5,258,103,9606.640776699029,78,0,0,180,1,100.0,2.480769230769231,610250
4f0784758f47badc4dc66910c529236f8a45bf3f,4.0,98,51,9019.607843137255,27,0,0,71,1,100.0,1.9215686274509804,10854
9f605b4802c811805adc38ae19035ded09a5e4b5,,1047,97,9000.494845360825,330,0,0,717,2,100.0,10.793814432989691,174052
dbc27d6c8a04413d73a885a7b2c2d8db605504fe,,10,2,10000.0,6,0,0,4,1,100.0,5.0,1827
3b0e56cb91cf7c26836c7fe857ef2fef62c2031f,10.0,6,2,5789.0,1,0,0,5,1,100.0,3.0,837
c15e04639eb35379bc74fd289f38b1c9d21e2278,,107,59,9008.084745762711,24,0,0,83,1,100.0,1.8135593220338984,534697
79c48e970f8b0e7a0e074bf7f0a3f201737dde3c,7.5,170,63,9190.47619047619,70,0,0,100,1,100.0,2.9310344827586206,760029
0de8af23bfda13f21ed67e41a5aace53ff8aef99,8.0,368,109,9889.908256880733,95,0,0,273,1,100.0,3.376146788990826,30664
a65549b33ec5839c95aa1e9c2e50f74685ad7cc5,,93,31,9096.774193548386,22,0,1,70,1,100.0,2.90625,9728
0dd138a9a2b0349ede3fee340cb02e40197aea3d,8.0,238,87,9350.344827586207,39,0,0,199,1,100.0,2.735632183908046,406418
6cecf8c09c3c7ca888a6e3fc2ede03a820c9c82b,5.0,156,65,9861.538461538461,27,0,0,129,1,100.0,2.4,527590
62cba18268cc16143359b59ebc94adf65af340a4,8.0,310,84,9079.25,64,0,0,246,1,100.0,3.7804878048780486,480445
89b7eb7ce1dccd4f6a7eb59017ac455cf1e57766,,166,52,9117.365384615385,32,0,0,134,1,100.0,3.1923076923076925,120189
c308727c618e21c478dba676bcea9d040d179f99,,139,64,10000.0,27,0,0,112,1,100.0,2.171875,2585
647dd6aaab297d6a9328c244eec940904d58293b,6.0,201,46,9586.95652173913,44,0,0,157,1,100.0,4.369565217391305,85947
eb46bad8df84ccc42fb7bc9cc3a218247777367e,,242,83,9493.975903614459,70,0,0,172,1,100.0,2.9156626506024095,44875
141e7bebd6db0745569c97910301a67c9962826e,9.0,300,83,9752.66265060241,63,0,0,237,1,100.0,3.9473684210526314,587076
7d9accfb703fb86e2d5f39929309e7f273b46c79,4.5,11,6,10000.0,0,0,0,11,1,100.0,1.5714285714285714,2203
c787e77b224890e7fdcc8e2ca0c0577657d98581,,188,88,9022.727272727272,53,0,0,135,1,100.0,2.1363636363636362,405777
0799ab89dacde8042474f7bfe75a739fd151b73d,5.5,39,20,10000.0,6,0,0,33,1,100.0,1.95,20136
94ec21d59f07c2091e0359a0085fa6c569ed30c4,,165,51,9981.313725490196,31,0,0,134,1,100.0,3.235294117647059,80140
739d06c41287f6661d2c1879f42b56d45454e815,1.5,28,23,10000.0,2,0,0,26,1,100.0,1.2173913043478262,46
ec62a3c21a4a116991338ac88863dff35157a1a7,,41,16,6538.625,8,0,0,33,1,100.0,2.5625,782
9081ee605de7c5e739569f3f829cba953cb918f4,,120,71,9859.154929577464,13,0,0,107,1,100.0,1.6901408450704225,4679
e2670654203c6b5aa850edf95ea9e293939963fd,,272,118,9898.305084745763,33,0,0,239,1,100.0,2.5904761904761906,170112
a75958bf7ddea02d2c0d5a300c83abfe240f3552,,528,105,9821.42857142857,79,0,0,449,1,100.0,5.0285714285714285,4200813
19bb25163e0a13d6d2b1606c92e1366ad7fd8341,8.5,225,72,9833.333333333334,72,0,0,153,1,100.0,3.125,884080
1cfda392887d01754199fa5f5cecf6ea3c9b0fec,7.5,177,67,9758.89552238806,33,0,0,144,1,100.0,3.0517241379310347,658314
c484db51bb8e5e6218578a71ca541b135c2aa1ff,,328,97,9789.690721649484,47,0,0,281,1,100.0,3.381443298969072,493976
bda97a680a69285ab84aefb75abb53676e7f6b55,,27,12,7916.666666666667,7,0,0,20,1,100.0,2.25,10145
f2efe01b5b7d2613529468857009a02a3cc820b6,,116,50,8761.88,29,0,0,87,1,100.0,2.2745098039215685,-331046
7f5f84b208b2889ece946b277eaca95d838072bd,9.5,266,109,9767.91743119266,48,0,0,218,1,100.0,2.4403669724770642,15465
ac7569c6eb788ec3ca408850d164b68f73bb148b,,188,68,9401.95588235294,43,0,0,145,1,100.0,2.764705882352941,63417
911315669fafba0a06cdbf08da7cff7e81f49759,,18,5,5231.0,1,0,0,17,1,100.0,3.6,592
34ffbe3d2820a74472b93e9dcabc0e17f75e779c,7.5,48,19,9008.263157894737,17,0,0,31,1,100.0,2.526315789473684,116502
ac6104bfab84b79b7ff1f01c576e2b7442988f38,,104,48,8309.3125,14,2,0,88,2,93.36538461538461,2.1666666666666665,720596
80fc80505e08153a938e34945ea74064467c5e12,5.5,92,34,9176.470588235294,17,0,0,75,1,100.0,2.7058823529411766,31482
1c38445c67beb9a58777c87a9c059cea1ccf2223,10.0,26,15,8433.866666666667,4,0,0,22,1,100.0,1.7333333333333334,1942
89cd14d1bb26c559102e9080a85ffa977cde7fda,,81,53,10000.0,12,0,0,69,1,100.0,1.528301886792453,3349
e90cd427d5e229999107e56e3f06953f3108635a,,107,48,9663.458333333334,15,0,0,92,1,100.0,2.2291666666666665,11704
a130e19ad47a6849ba0261a7a81a8d9bb93f3a7a,,246,105,9801.104761904762,21,0,0,225,1,100.0,2.411764705882353,1026748
baccf806cbacabe5f3a91ecd093cf36b4db436a6,,196,73,8150.671232876713,50,0,0,146,1,100.0,2.684931506849315,901196
605308a2fcb585adb29bd7cc4dc153faa8ab9702,8.5,141,55,9963.636363636364,25,0,0,116,1,100.0,2.5636363636363635,10908
7adf5597380b3d9048a47387095d5342a24c07da,4.5,113,56,5126.482142857143,34,0,0,79,1,100.0,1.9824561403508771,23205
c6b1b85455fc8ae7de258ff95875644d77f55254,,119,62,9459.322580645161,12,0,0,107,1,100.0,1.9193548387096775,11721
b7ea6b3de19afe8e98d52228dfcc3f3027f18891,,238,101,9725.475247524753,37,0,0,201,1,100.0,2.3564356435643563,532588
5066b74051c3f9ac880db30439338aaa8fb1c7fc,7.0,141,54,9144.666666666666,27,0,0,114,1,100.0,2.9375,750363
c2dc9b42636e453c1ad8e7a5e490654d39dc303b,,113,67,9373.462686567163,12,0,0,101,1,100.0,1.6865671641791045,42649
4ae698929993e35feef8c07911edb16212f5cf4d,8.5,127,53,9452.830188679245,40,0,0,87,1,100.0,2.3962264150943398,8501
cfe97f961ec4d2fc578ef0aaf87f52c54a9aa181,,208,84,9460.845238095239,54,0,0,154,1,100.0,2.4761904761904763,18838
25501bb976f5234f69a8cb767dc5b4ab87a9021e,6.5,273,54,9156.37037037037,76,0,0,197,1,100.0,5.055555555555555,606920
11f93249faeb096567269266fbebfc3b0f6b5dc1,4.5,163,74,9081.081081081082,30,0,0,133,1,100.0,2.2027027027027026,26656
710b29019a8c45dfca3eec6a5a92b7d3bfc06cb9,8.5,146,51,9602.176470588236,32,0,0,114,1,100.0,2.92,52298
c4dc23da121e0654017198804449e35b2e9c2027,,53,6,5000.0,32,0,0,21,1,100.0,8.833333333333334,81597
ea79d40b446a3660b4d0b01e53fc4a14bc18f60e,,15,2,2519.5,6,0,0,9,1,100.0,7.5,1095
2ebc44186d8093752e9c9ad97b67114006718300,7.5,317,108,10000.0,62,0,0,255,1,100.0,3.048076923076923,78137
b51b95c923fbe5e4f47342faa554cacb44477016,,31,13,8974.307692307691,5,0,0,26,1,100.0,2.3846153846153846,369
b0f303b4bc78b12a467c465db3b050425eadbf64,,321,85,8985.858823529412,94,0,0,227,1,100.0,3.8214285714285716,407815
7121c17a0f6576cafa8c7c029158ad3a81873411,6.0,345,71,8910.408450704226,104,0,0,241,1,100.0,4.859154929577465,52857
7341e1b59de6c74569853631605d1dc2d2da2e0a,5.5,112,20,10000.0,51,0,0,61,1,100.0,5.6,13322
ef02ce9a2a904477907fe9135cdcbf1652180d31,,372,65,8890.030769230769,95,0,0,277,2,100.0,5.8125,1658475
908ccf9bf5e0e7ab597a09fa19d91b1a5563b43b,,159,78,8356.320512820514,30,0,0,129,1,100.0,2.1486486486486487,66015
cd2cc30c2a3c6b967fc897beaeae9d3482163a21,,133,48,9875.5,10,0,0,123,1,100.0,2.8297872340425534,77993
6978f24f45757e6d0c3a352bf35d073d14b46c6a,10.0,175,60,9550.0,26,0,0,149,2,91.42857142857143,3.5714285714285716,178317
05b7c7d664702d3677ddbf5a03e976e24b16544c,6.5,167,64,9531.25,60,0,0,107,1,100.0,2.609375,9122
52011a00e43fa9e527dd0b121ddd133547981b24,5.0,138,101,10000.0,17,0,0,121,1,100.0,1.4081632653061225,863756
e460fd665c3f541f48ac4503abf2e90b9bbb3b94,,199,87,9471.264367816091,26,0,0,173,1,100.0,2.2873563218390807,140748
f77371745c51f549f9a641110e52f255aaed0f10,,191,60,9983.333333333334,41,0,0,150,1,100.0,3.183333333333333,60280
7dc6bcdd4ba4cc84cdbf70b50cb26a72cec3db1e,8.0,408,89,9497.966292134832,59,0,0,349,1,100.0,4.584269662921348,64331
0ac20d28419a43394bc94b257c7aab70e87f1675,7.5,179,51,9294.117647058823,42,0,0,137,1,100.0,3.5098039215686274,51909
9938999e257ea21c657f6c63ff386937544987aa,,211,113,9687.938053097345,36,0,0,175,1,100.0,2.0686274509803924,878780
0304aa9c12a1c900dcb4413c6a4ce40cc05b1696,7.5,145,59,9796.610169491525,11,0,0,134,1,100.0,2.457627118644068,4321
7b7d0625e7d073af7c6fa7c1df5ca43ab1232aba,9.0,3,2,6315.5,0,0,0,3,1,100.0,1.5,66
a05ee87ddc674ddf01518fe125eaeec0820ea53e,,273,89,5993.595505617977,89,0,0,184,1,100.0,3.067415730337079,57864
081cbf0e54173c1b4c90be93a514521bc9c710fb,8.0,25,18,10000.0,0,0,0,25,1,100.0,1.3888888888888888,4913
74381df8a16f12280ebd12d45f8fff4fbcbcc4c8,8.0,373,125,9730.664,40,0,0,333,2,100.0,3.0080645161290325,1258202
6a321021dc357c030017f099c3d1b430bb0d1b65,3.0,112,48,7680.541666666667,20,0,0,92,1,100.0,2.3333333333333335,104820
913eb5b320c3f4b475e8064303960997b0dd7a9f,,217,50,9971.42,81,0,0,136,1,100.0,4.520833333333333,82224
e9a8e1a87eb55c0dc1787fcaed22be98d9cc1ed0,,188,72,9782.402777777777,29,0,0,159,1,100.0,2.611111111111111,21589
29a9c1bfe53383e21dc534379f5fd64c4efd4305,9.0,431,71,9570.74647887324,135,0,0,296,2,100.0,6.630769230769231,1050169
8b43c7696dc13421431102cb4385363ee33513e0,,39,21,10000.0,0,0,0,39,1,100.0,1.8571428571428572,11737
138c5848f009c004f0b8e2379316d5ec18332ff8,,210,34,8529.411764705883,88,0,0,122,1,100.0,6.176470588235294,85705
1d2f411ed3ef95a96dea54ce6a09c0d0b65b6a7f,5.0,149,44,9851.386363636364,17,0,0,132,1,100.0,3.5476190476190474,60009
33ead7fc0a3cd59c67bb412d705c5f5b9cedccfe,10.0,482,124,8741.483870967742,128,0,0,354,2,100.0,4.084745762711864,201278
3cde31c0a8378da5d6c2767652ec108deb9135a6,9.5,388,117,9573.991452991453,73,0,0,315,1,100.0,3.3448275862068964,1007293
a99ed97ee0e4d81fc9a8a5a5baaba5407a897b84,,103,43,10000.0,29,0,0,74,1,100.0,2.395348837209302,8272
8d9b19c2ff7d630d2d48932f3c1d35aaa97ad51f,,226,75,9990.666666666666,36,0,0,190,1,97.87610619469027,3.054054054054054,212634
920523a6f06947927c3d1b9c2c902fae6eb740a1,,384,126,9328.70634920635,67,0,0,317,1,100.0,3.096774193548387,249726
9d549d02a71100ae95cf02deb371138097549edc,,189,80,9516.0625,23,0,0,166,1,100.0,2.3333333333333335,51310
8c5d6de5fca9e769de9676c911d9e082ec1a9fb4,,22,11,10000.0,6,0,0,16,1,100.0,2.0,728
8968e2c95fd09b05d48b4b094529d54d06bf6da5,,168,58,9827.586206896553,26,0,0,142,1,100.0,2.896551724137931,33957
f8da0aad0792d4f2d30881abdbfd4029dc264842,,79,40,10000.0,13,0,0,66,1,100.0,1.975,14431
52292d33bf302f4cc04f07ef928db72b2736c06d,5.0,216,106,9458.056603773584,71,0,0,145,1,100.0,2.0377358490566038,1279598
2c93a0edb553ae495ba9ca047361240c278f6cf8,2.5,210,44,9599.636363636364,103,0,1,106,1,100.0,4.7727272727272725,26923
cf6788dceae33f7826997b7fa99b5189cff1aa4d,,157,60,9683.333333333334,24,0,0,133,1,100.0,2.6166666666666667,20157
6ec34c1674a54a0b43f8bc4570e2188a4937da15,9.5,262,78,9871.794871794871,39,0,0,223,1,100.0,3.358974358974359,821235
908365770c09838aa1bc1874bf3915779910e775,,183,87,9155.16091954023,25,0,0,158,1,100.0,2.103448275862069,370470
d4a5c57c98a9d8e16b1dd93042d22cc422772b0d,,345,41,8708.09756097561,134,0,0,211,1,100.0,8.414634146341463,90900
c195c2ea359350b81a96211ccb40d03fb0501e7d,,52,12,7284.666666666667,8,0,0,44,1,100.0,4.333333333333333,3973
