"concat('it001', username)",n_assignments,n_problems,pre_score,coefficient,n_languages,is_final,n_failed,mean(avg_time),max(avg_time),mean(avg_mem),max(avg_mem),mean(max_time),max(max_time),mean(max_mem),max(max_mem),n_code_runnable,n_compile_error,n_syntax_error,n_pending,QT
27d6037b0e6ff9972c80bf6192062f3f2e8b076f,7,93,3285.3764367816093,100.0,1,93,1011,0.001635057471264368,0.529,77.5735632183908,7030.8,0.0016954022988505749,0.55,110.74712643678161,10044.0,218,130,0,0,9.5
2813d0ddc37e34a25e798ebf8c8ecb2fc659e8b7,5,88,5953.286624203822,100.0,1,88,384,0.0004331210191082803,0.068,26.958811040339704,1984.0,0.003248407643312102,0.51,37.910828025477706,1984.0,131,26,0,0,8.5
2826a109ddc9b90686ec063ba1f90c72c655f8e7,4,61,5157.2464788732395,100.0,1,61,524,0.05979929577464789,0.531,309.1661971830986,2188.0,0.06211267605633803,0.61,422.3380281690141,10044.0,120,22,0,0,7.0
2852641e2b7b084ef62df976d53340ead50e5e76,7,77,7267.638888888889,100.0,1,77,122,0.0002777777777777778,0.015714285714285715,35.386243386243386,1921.142857142857,0.0015740740740740739,0.09,186.0,10044.0,90,18,0,0,9.0
2855b4b4d03c37c94117e615a25e0e321ec8d77a,1,5,6211.454545454545,100.0,1,5,84,0.06835526315789474,0.3779166666666667,3496.9338118022333,18532.5,0.15181818181818182,0.87,8786.545454545454,47180.0,11,0,0,0,
286ccf0d6187c170c299fa64d15a3705e7900a33,6,77,6232.07486631016,100.0,1,82,377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,35,0,0,9.0
28940a6516bb354b4172fe3524f8b7328a5cf2fd,7,71,3668.786008230453,100.0,1,71,1117,0.020618642007043567,0.6076923076923076,475.30086660611823,38702.166666666664,0.05506172839506173,1.04,857.59670781893,83100.0,182,61,0,0,10.0
289a5bdde1fa9c49f221f19a10f636e81da724f5,6,94,5637.995901639344,100.0,1,95,677,0.005466267339218159,0.48500000000000004,123.5500630517024,2128.0,0.016311475409836067,0.54,164.39344262295083,2128.0,204,40,0,0,9.0
28a0f5e69c747c78015cf8fb0eac804b9a733bb2,11,93,5403.923076923077,100.0,1,92,729,0.011163675213675214,0.5216666666666667,92.43636363636364,1984.0,0.032461538461538465,1.04,206.03076923076924,1984.0,212,48,0,0,10.0
28a125bc7a4d79ba10eeb2abdaa878d46eea4b32,18,113,5948.617834394904,100.0,1,114,928,0.02181530013176007,0.8049999999999999,133.5568106940551,2242.1052631578946,0.04745222929936306,1.04,262.28025477707007,9672.0,273,41,0,0,7.5
28b6c6604b111cc912e369256cac2bf944041a2c,11,103,6057.848797250859,100.0,1,103,879,0.020763748851377717,0.6065384615384615,122.03788376571882,1984.0,0.0415807560137457,0.95,201.0446735395189,2256.0,252,39,0,0,10.0
28bcffd0bfcfb54b43119a7b5397a3bb53278e9a,5,47,3008.5,100.0,1,46,1108,0.015502754820936639,0.526,61.35316804407714,1984.0,0.018016528925619835,0.54,74.24793388429752,2096.0,158,84,0,0,8.0
299ff5851760da9a9d8b8f218dc82b573a397d51,17,109,5447.52602739726,100.0,2,111,1435,0.018265166476375508,0.8035714285714286,160.02013791572227,3961.8333333333335,0.03189041095890411,1.06,282.1041095890411,5140.0,306,59,0,0,9.5
29a9c1bfe53383e21dc534379f5fd64c4efd4305,9,65,3744.8677494199537,100.0,2,71,2095,0.018025052240239457,0.5719230769230769,346.0636564787617,11177.74358974359,0.04897911832946636,1.08,516.3712296983758,11896.0,296,135,0,0,9.0
29c9f517c368a528325a1e38b51adf368923bb04,5,70,5660.151351351351,100.0,1,70,404,0.0028162162162162162,0.437,191.25045045045047,1984.0,0.004,0.54,193.03783783783783,1984.0,159,26,0,0,9.0
29e04945ee56ed79c4e07198c0e66375428284de,5,59,6800.933774834437,100.0,1,59,265,3.3112582781456954e-05,0.004,159.4754966887417,10044.0,0.00013245033112582781,0.01,279.20529801324506,10044.0,129,22,0,0,10.0
2a6a418be08d9f0184a804b2700a0d58950b219c,5,45,4737.515151515152,100.0,1,45,386,0.007074462574462575,0.29583333333333334,114.74001554001553,2128.0,0.037575757575757575,0.54,264.8888888888889,2128.0,87,12,0,0,9.0
2a8f1b3e408879bc12a312938c32061d9e29a4e9,11,100,5025.6,100.0,1,100,1240,0.022770646766169154,0.642,201.88915422885572,5473.6,0.06146268656716418,1.07,371.6537313432836,9952.0,270,65,0,0,10.0
2a9497dcb278dde20143d0cb9a57e5cdf3763a8e,10,116,5203.566532258064,96.16935483870968,1,145,1420,0.015447270471464021,0.6061538461538462,287.7453347727541,32046.153846153848,0.04155241935483871,0.94,512.0322580645161,53824.0,422,74,0,0,9.0
2ad77f650b2381bbdcc0011fe5d9bcffcb109831,6,113,5202.511111111111,100.0,1,113,829,0.016280654895786475,0.5715384615384616,100.98976894450578,1984.0,0.036638888888888894,0.95,213.1,2644.0,267,93,0,0,7.5
2b1f3237bb60db7f72540e004a1596c7ff3fd549,11,104,5519.526984126984,100.0,1,104,911,0.016463017872759618,0.5680769230769231,980.6888141519589,158377.25714285715,0.05476190476190476,1.05,1907.720634920635,290496.0,258,57,0,0,9.0
2b96fc96ee2e0090a42957d84ccd09cda2c72b74,1,12,3757.5757575757575,100.0,1,12,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,8,0,0,9.0
2bae7a494d77c9c7cc0ccdc65a1915d25e31d2d5,12,125,4677.613496932516,100.0,1,133,2273,0.04305998332919547,0.7513333333333334,242.96205825530978,9039.6,0.08059304703476483,1.07,466.8629856850716,10044.0,395,94,0,0,9.5
2bfadd9c6a7bdbdd1ae792e0225b799ee67453a5,6,104,6210.89453125,100.0,1,107,672,0.03487011951320255,0.6080769230769231,997.7406484801319,44724.5,0.0766015625,1.04,1462.328125,83104.0,221,35,0,0,7.0
2c93a0edb553ae495ba9ca047361240c278f6cf8,5,44,2435.1619047619047,100.0,1,44,566,1.4285714285714285e-05,0.003,0.0,0.0,0.00014285714285714284,0.03,0.0,0.0,106,103,0,1,10.0
2cc30f03509be89ad3bfd483b2bd69c999798805,6,104,4906.720930232558,100.0,1,103,499,0.006758431266520246,0.421,827.2225113612374,128309.71428571429,0.016007751937984496,0.54,1669.4883720930231,236360.0,180,78,0,0,8.5
2cd5132c3c49bd9d4d5081e386a4d69a593f850a,16,108,4413.339530332681,100.0,1,111,4515,0.04267376727268103,0.7933333333333334,479.6693029593035,60741.73333333333,0.06948140900195696,1.09,853.7181996086106,124212.0,787,235,0,0,5.5
2cddc42a00117daf32501cba07d6dc181de7ed24,1,2,1406.25,100.0,1,2,87,0.056770833333333326,0.4541666666666666,5129.875,41039.0,0.13125,1.05,7557.5,60460.0,8,0,0,0,10.0
2d450fbabcb95dad1b49ce3a6c70ee6fd9ed6c68,9,60,4658.602272727273,100.0,1,67,1824,0.04247008746410996,0.5953448275862069,369.14655408374983,10044.0,0.11295454545454546,1.22,592.2727272727273,10044.0,222,42,0,0,8.0
2d621dbbe38ec756f71d3d1ff5b1f2de707330be,7,91,6380.931372549019,100.0,1,91,640,0.045866296349848984,0.5715384615384616,418.63907411817627,10044.0,0.08196078431372548,1.02,728.9607843137255,10044.0,182,22,0,0,10.0
2e171212b96d4d95e0857baadfdc55455113dfc5,5,111,4738.8707482993195,100.0,1,111,506,0.004493197278911565,0.4709999999999999,30.367346938775512,1984.0,0.019863945578231294,0.54,87.72789115646259,1984.0,187,107,0,0,9.5
2e1dbf534b47dc518c2d4d577d312f6969d9e6b9,2,10,4526.315789473684,100.0,1,10,84,0.005842105263157896,0.11100000000000002,31.326315789473686,595.2,0.027894736842105264,0.53,104.42105263157895,1984.0,17,2,0,0,6.0
2e22e4cd67d6f2e9f70782c69e67f4d15bee7d1d,6,121,3911.9702127659575,100.0,1,123,2260,0.010878063544020992,0.5290000000000001,285.489516535474,10044.0,0.020269503546099292,0.68,423.7503546099291,10044.0,517,188,0,0,9.0
2e2fe98cf7d490aba85a3eba367d9512bac08ce2,9,65,4578.337719298245,93.28947368421052,2,65,2488,0.042573706271620264,1.03,839.5017193024253,43521.64,0.0699561403508772,1.04,2168.0877192982457,100372.0,197,30,1,0,9.0
2e8b47e527548d947c688069d4a5c60ed67ace19,4,8,909.0909090909091,100.0,1,8,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,1,0,0,8.0
2ebc44186d8093752e9c9ad97b67114006718300,6,104,5133.514195583596,100.0,1,108,1024,0.014398541346490873,0.529,125.77490900266925,10044.0,0.023249211356466876,0.55,188.79495268138803,10044.0,255,62,0,0,7.0
2ecfee45346013cf126b75cfc8bdd2ba3b0c2666,4,65,550.0,100.0,1,65,313,0.0004416666666666667,0.053000000000000005,16.533333333333335,1785.6,0.004416666666666667,0.53,33.06666666666667,1984.0,40,80,0,0,5.0
2f2abfea66cd61a09939960e751666a2c0913430,6,49,5184.96644295302,95.30201342281879,1,63,620,1.6778523489932886e-06,0.00025,66.67344199424736,1785.6,6.711409395973155e-05,0.01,132.21476510067114,1984.0,133,16,0,0,10.0
2f465acb00ca28cf6a7ef4b71b4df1208eb8fc8c,12,67,6156.4324324324325,100.0,1,75,613,0.012530714780714781,0.6084615384615384,129.63205623205621,10044.0,0.04445945945945946,1.09,279.15315315315314,10044.0,190,32,0,0,10.0
2f4cbc9afdd23132d572c5f7a81b4e9b19b8081d,11,60,5214.87417218543,100.0,1,60,419,0.0015231788079470203,0.23000000000000007,39.70684326710817,1653.3333333333333,0.0035099337748344373,0.53,105.16556291390728,1988.0,120,31,0,0,9.5
2f7bdf97a5978e8b7a4b3f69a474540c0c38498e,3,22,5416.38961038961,100.0,1,22,226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,15,0,0,1.5
2f7ef2d7fa25c0f8d9de0a5ca7301041b9d08e4d,7,96,4752.647249190939,100.0,1,96,985,0.021165504937349595,0.7333333333333334,291.1449213392103,32107.076923076922,0.04181229773462783,1.04,422.34304207119743,53824.0,235,74,0,0,9.5
2f968a678a61cc1179708dc2820405e288ca9c67,2,3,4356.0,100.0,1,3,122,0.21770833333333334,0.5291666666666667,1147.3333333333333,3928.0,0.7775000000000001,1.04,2465.0,5892.0,4,0,0,0,6.0
2fa2244e6e21b8799c5210d92f8966838a43783e,5,114,6181.975384615384,100.0,1,114,778,0.010977357001972388,0.5316666666666667,70.32829980276135,1984.0,0.04267692307692308,0.55,213.66153846153847,1984.0,287,38,0,0,9.0
2fa311a94bc0da6d97955730d071ad6fcc770bfd,4,46,6600.133928571428,100.0,1,46,298,0.017845238095238095,0.53,67.31428571428572,1984.0,0.019285714285714288,0.55,70.85714285714286,1984.0,100,12,0,0,
2fdf9d089409fcb9c3728b0a61bb0a00fcc85db8,14,74,3937.7260034904016,92.84467713787086,1,96,3408,0.06651484699128679,0.8042857142857142,557.1833656163499,9982.1,0.12387434554973822,1.09,1047.7347294938918,20728.0,441,132,0,0,9.0
2ffa1b41cbeda2e9683f9d608b9dccdc31323452,6,31,5595.573770491803,100.0,1,31,220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,9,0,0,8.5
301483d94b9efd8e7d95ca45979a6583215c1d58,11,98,5648.631578947368,100.0,1,98,787,0.014351151708703195,0.8042857142857142,66.07353584630472,2310.3,0.024251012145748988,1.05,85.06882591093117,3428.0,205,42,0,0,10.0
3015441ae521554bb4d04b1e3bad620170a43d79,12,106,5181.1540342298285,100.0,1,106,1528,0.003573320526254512,0.43916666666666665,82.21649255390086,10044.0,0.006088019559902201,0.54,111.87286063569682,10044.0,338,71,0,0,8.5
308b8bd2a17694ea81d601d025d5cb4ea6fc1fba,1,1,1349.0,100.0,1,1,65,0.0,0.0,34.73015873015873,312.57142857142856,0.0,0.0,243.11111111111111,2188.0,6,3,0,0,10.0
309abbd71d6dc57c03605bdc4ffe90dce74c4f10,7,32,4867.038461538462,100.0,1,32,393,0.04071978021978022,0.5257142857142857,192.07252747252747,1984.0,0.043365384615384625,0.54,228.8846153846154,2644.0,80,24,0,0,7.5
30af7a50bb0bc62e730b65f59788dadf102d49b1,9,74,7393.248226950354,93.72340425531915,2,76,912,0.02500064460433649,1.0247798742138365,849.0968071797886,11981.786163522012,0.08028368794326242,1.06,1519.8297872340424,51068.0,134,7,0,0,10.0
315b83340476d3a8338543ccdc95dbc86bddb3ab,11,82,6351.113122171946,100.0,1,82,582,0.007460892049127344,0.528,49.49605688429218,1984.0,0.03153846153846154,0.54,179.5656108597285,7940.0,195,26,0,0,9.0
326a025b5c23347b9eb2c5ceae75a5908a461f69,4,43,5980.35294117647,100.0,1,43,178,0.004656862745098039,0.10900000000000001,19.45098039215686,595.2,0.030980392156862747,0.55,116.70588235294117,1984.0,80,22,0,0,
32991cd9c0115e4bd4387c8fa3ed559f4eba345e,10,57,6226.565789473684,100.0,1,62,503,0.0006907894736842106,0.053000000000000005,26.105263157894736,1785.6,0.006907894736842106,0.53,52.21052631578947,1984.0,139,13,0,0,6.0
32b47658ae606bb95f1bbf1e1dc86accc255e926,11,107,3951.3,100.0,1,107,1236,0.011085185185185186,0.605,177.37481185481184,32020.76923076923,0.025606060606060604,0.94,331.3090909090909,53692.0,241,89,0,0,10.0
32ccec47f44931be75b93c598cb145c4803be980,9,88,6277.777777777777,100.0,1,86,187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,34,0,0,8.0
331639421af1df525391f1013c5363683efb9f68,4,63,4374.7468354430375,100.0,1,63,757,0.004236889692585895,0.5149999999999999,159.09637666599693,10044.0,0.00459915611814346,0.54,160.62447257383965,10044.0,174,63,0,0,9.0
334c7722802329509bf82a5cd7b4a38b5825cc42,13,104,6114.044280442805,100.0,1,105,1071,0.007258124724104384,0.32285714285714284,62.738418189376695,2008.8,0.022066420664206644,0.65,192.41328413284134,10044.0,245,26,0,0,7.0
334f25ceeca6e440b1210f205c253cdc8d25942e,7,85,3969.836565096953,100.0,1,85,1194,0.01094066190406765,0.523,113.67897583293413,7030.8,0.023130193905817175,0.55,277.4293628808864,10044.0,254,107,0,0,9.0
3399fb9cc4f115ff1d6a41cf169d8ebd200c3418,10,101,5069.640926640926,100.0,1,101,684,0.0045993465993466,0.5692307692307692,19.4829803401232,1220.923076923077,0.009961389961389962,1.04,53.08108108108108,1984.0,191,68,0,0,10.0
339fff79c43561c995b29972a962ccec846c599f,4,50,7387.115789473684,100.0,1,50,144,0.0021578947368421056,0.052000000000000005,8.353684210526316,198.4,0.02157894736842105,0.52,83.53684210526316,1984.0,83,12,0,0,
33b16210a7736a6f75ef1b1f3cb7070a4d29395e,11,105,3870.371812080537,100.0,1,108,2737,0.023113684302274905,0.6053846153846153,198.28490852920382,10044.0,0.062067114093959735,1.05,367.6832214765101,10044.0,546,199,0,0,9.0
33b6ac5e8631fb9ee19cfaf3dd4a93928d47bcc3,11,105,6293.366379310345,100.0,1,105,720,0.023681079696165903,0.6046153846153847,122.67861563723633,3781.714285714286,0.038060344827586204,0.95,205.77586206896552,10044.0,199,33,0,0,7.0
33c1babbdbffe79f6f16e085a78ebd0b2a7b3a65,12,71,5668.149377593361,100.0,2,74,1197,0.031570863868267685,0.5915384615384615,342.906622894482,11541.23076923077,0.09713692946058092,0.95,643.4190871369294,11968.0,207,34,0,0,8.0
33c8bfb97b43132f0054b97a2ebb0f5f3768031d,7,59,6282.035175879397,100.0,1,62,857,0.02263198225560035,0.6069230769230769,153.9956574079187,10044.0,0.0664824120603015,0.94,334.99497487437185,10044.0,185,14,0,0,9.0
33c9e776300c7de11e0736b069b8e5042372d418,10,67,6312.673913043478,100.0,1,75,1261,0.019639752750939342,0.5711538461538461,133.89856160010146,2397.846153846154,0.04800724637681159,0.96,362.1304347826087,4208.0,252,24,0,0,9.0
33ead7fc0a3cd59c67bb412d705c5f5b9cedccfe,6,118,3872.863070539419,100.0,2,124,1837,0.008400494733482287,0.5249999999999999,100.64988087062777,12502.6,0.028360995850622406,0.66,195.71784232365144,14460.0,354,128,0,0,8.5
34283eb36b1b51da5126f973e69199151b8f26c2,12,102,6540.783505154639,100.0,1,102,476,0.011528718703976436,0.554,74.38026509572902,5770.0,0.02505154639175258,1.04,146.76288659793815,5772.0,162,32,0,0,9.5
346583cc308681a50145af444a26fb217df305c3,10,57,5784.087628865979,88.14432989690722,1,72,638,0.045988910662340086,0.6023076923076923,247.30774902985146,10044.0,0.09835051546391751,1.04,440.0618556701031,10044.0,157,36,0,1,10.0
3469c710d9f5a4ef230caca3f99b1ed21411732d,8,100,6203.4639175257735,100.0,1,100,277,0.009982999025595572,0.41608695652173916,130.86807114500385,3330.1666666666665,0.020515463917525772,1.04,228.51546391752578,10044.0,148,46,0,0,9.5
347b6f40dbac97bd24c857f37744f2c4fd590cc8,9,64,6047.731543624161,100.0,1,69,670,0.02114871911321929,0.43500000000000005,280.702324862233,10044.0,0.04986577181208054,1.06,382.09395973154363,10044.0,132,17,0,0,9.0
34a00f81f528b38404f04d9a360e73fb17b62031,9,51,5547.84705882353,95.29411764705883,1,66,387,0.012945339026298778,0.5219999999999999,687.4903403304642,10044.0,0.02911764705882353,1.04,731.8117647058823,10044.0,140,30,0,0,10.0
34a187324e5c8bb2723a6f51a038acfef94a7538,7,52,5881.877675840979,100.0,1,55,1055,0.026678742256723908,0.5026923076923077,147.19372696620403,1984.0,0.06776758409785932,0.94,285.16207951070334,1984.0,273,54,0,0,9.5
34b6d0f0fe1617146945db60df615d0d9bb3a4d1,5,63,3902.7491856677525,100.0,1,64,1441,0.020131921824104237,0.5290000000000001,140.64838614154573,1984.0,0.02641693811074919,0.55,187.41368078175896,1984.0,249,58,0,0,10.0
34f6fd0da81e68652a26b633fcb7d4d4169e2e75,11,74,4220.057065217391,98.34239130434783,1,77,5751,0.06365307645756016,1.0286666666666666,517.1154397104922,12479.28,0.14057065217391304,1.15,1329.891304347826,22608.0,314,54,0,0,9.0
34ffbe3d2820a74472b93e9dcabc0e17f75e779c,5,19,3878.2708333333335,100.0,1,19,125,0.007927631578947368,0.3805263157894737,46.71491228070175,2242.315789473684,0.011250000000000001,0.54,71.33333333333333,3424.0,31,17,0,0,9.5
357ec20d8f9f416f9b02b0f54a81d3f409d074e9,8,99,4765.161585365854,97.5609756097561,1,108,866,0.007354648400380108,0.4521428571428573,87.75961355717453,1987.6,0.02628048780487805,0.6,169.47560975609755,2008.0,249,79,0,0,9.0
358cf36e763ba00426124c74961d59614fd9476a,4,63,5229.705627705628,100.0,1,63,730,0.026322295309308297,1.02,226.1560915275201,2542.8571428571427,0.04264069264069264,1.04,265.28138528138527,5728.0,195,36,0,0,9.0
35cc3e4b8108e6eb405c96afabb167d6c0f9b50c,6,113,5734.647239263803,100.0,1,118,933,0.005084867075664622,0.516,82.27934560327198,2128.0,0.027791411042944785,0.61,193.55828220858896,10044.0,282,44,0,0,9.5
363d3494b7918fffc4e59beed6c76eb7d05b2c64,11,84,6298.816326530612,100.0,1,84,429,0.009652668759811618,0.605,52.26970172684459,2128.0,0.04448979591836735,0.94,204.46938775510205,2128.0,164,32,0,0,4.5
363f5d64f8c70c78376d1b5f9485511daa5a9d8c,7,38,4441.365591397849,100.0,1,43,1358,0.04117695983825016,0.9250000000000002,311.98224953063664,3342.285714285714,0.08652329749103943,0.99,512.7311827956989,6160.0,228,51,0,0,5.5
36a292355e4b31b866da368ac2bc7902a72d4db2,5,53,5079.24183006536,100.0,1,53,328,0.003925303454715219,0.21142857142857144,224.06797385620916,10044.0,0.009477124183006535,0.49,409.5947712418301,10044.0,112,41,0,0,10.0
36dbfe4759f861ee72011812df2178cbbfd736a1,3,37,6984.476744186047,100.0,1,37,138,0.005406976744186047,0.054000000000000006,67.47906976744186,2008.8,0.05406976744186047,0.54,441.2093023255814,10044.0,74,12,0,0,
36f6af52bd08c15b005618724931a558fa7049f6,4,50,3957.7204301075267,100.0,1,50,933,0.019574756784434204,0.5280000000000001,235.85243215565797,10044.0,0.024892473118279575,0.64,304.40860215053766,10044.0,136,50,0,0,8.0
370a904c5a7deb4ae08f111c87564b0180d572b4,5,13,3666.6666666666665,100.0,1,13,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,11,0,0,0.0
371922831538deb39791562bd384acdf91531999,7,29,5480.3015873015875,100.0,1,29,267,0.044606280658912235,0.8057142857142855,153.06990798118616,1896.2105263157894,0.08206349206349206,1.07,213.84126984126985,2768.0,50,13,0,0,7.5
374725662b17c0d200a5d372579406bb4d830bb5,12,84,5257.52329749104,100.0,1,85,755,0.013524492234169653,0.3578947368421053,100.6232786266742,2522.315789473684,0.02121863799283154,0.55,129.08960573476702,3428.0,215,64,0,0,5.5
37593f2cd1d978efb79e32ed6981b74ad8523ebd,11,105,5036.995391705069,100.0,1,105,1602,0.021300439192144263,0.605,114.43013699050566,10044.0,0.04430875576036866,1.04,172.7557603686636,10044.0,357,77,0,0,10.0
37fd8930995a4978e8378d28a84e0aaf3ad85c2d,9,74,5850.751552795031,100.0,1,74,469,0.0019689440993788825,0.054000000000000006,34.504347826086956,1984.0,0.01968944099378882,0.54,98.58385093167702,1984.0,140,21,0,0,9.5
37ff40068998a37a4e2c73bbb325103500cdb0e0,5,51,7486.515789473684,100.0,1,51,181,0.00818468899521531,0.44299999999999995,89.16618819776716,2128.0,0.011473684210526316,0.55,126.82105263157895,2128.0,88,7,0,0,9.0
3822d529be3c7a49da411682207b471d61822610,10,57,5575.892682926829,93.17073170731707,1,72,958,0.07179975924802626,0.8783333333333334,342.5810328823936,6694.171428571429,0.12380487804878049,1.15,525.9707317073171,11368.0,176,29,0,0,9.0
38397f1c58351146edd1787b0501bbdb31834abd,6,43,6333.486486486487,100.0,1,46,284,0.0008815958815958817,0.09785714285714286,58.76447876447877,1988.0,0.0048648648648648655,0.54,71.53153153153153,1988.0,97,14,0,0,7.0
3841fabcde0188d8dc9b3060cacffafa3450ec85,7,115,5996.244252873563,100.0,1,132,1367,0.03606505740165391,0.8116666666666669,288.6350265680732,6420.5,0.05991379310344827,1.04,461.4367816091954,8112.0,304,44,0,0,6.0
3853851c5433317284f37cd530d642560effc35a,9,74,5913.56277056277,100.0,1,74,781,0.030278252912399255,0.5236585365853659,165.4807648410436,1984.0,0.11034632034632036,0.68,430.7878787878788,2296.0,181,50,0,0,7.5
3886b365ce33e5988c6c8a73eed09ac8a7c784bf,11,99,3939.9286926994905,100.0,1,99,2646,0.014053844288139704,0.5574285714285714,73.21587840569164,3781.714285714286,0.03607809847198642,1.05,160.937181663837,10044.0,444,145,0,0,9.5
388c0aed9f437cb576f998892257a1a9410d1a2e,4,63,2701.0789473684213,100.0,1,63,2119,0.022152882205513785,0.531,225.6552850658114,10044.0,0.04319078947368421,0.64,330.3881578947368,10044.0,367,241,0,0,9.0
390881963c5fbcde08d9cbc2ec73846bd8eabaa2,13,95,5660.443514644351,100.0,1,95,462,0.00021338912133891214,0.051000000000000004,21.364809513323056,1984.0,0.002133891213389121,0.51,33.20502092050209,1984.0,180,59,0,0,6.5
391d18cff3df066db6fcc8dad718d325607e5493,5,59,3752.0401459854015,100.0,1,59,890,0.008837388483373886,0.5360000000000001,258.64205559242055,10044.0,0.01208029197080292,0.58,343.036496350365,10044.0,183,91,0,0,9.0
3949c822529f6d98d518b762c7b49b030685ddda,12,76,4315.021052631579,100.0,1,77,906,0.0007508771929824562,0.054000000000000006,130.7293567251462,10044.0,0.007508771929824562,0.54,160.54736842105262,10044.0,223,62,0,0,6.0
394f4eb7fa3337f92a1148e8e9ba1727995bc8f5,4,7,5833.333333333333,100.0,1,7,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0,0,0,9.0
3954b15205238530f2cb3b66db735fad6d0c8fda,9,61,4868.558823529412,95.29411764705883,1,76,535,0.029865808062355375,0.8635714285714284,225.08027908646298,2567.0,0.05435294117647059,1.1,307.9294117647059,3428.0,138,32,0,0,10.0
39713cf2db02601e4bd6360ba70f8013c0433f48,4,34,7625.0,100.0,1,34,34,0.0,0.0,41.333333333333336,1984.0,0.0,0.0,41.333333333333336,1984.0,41,7,0,0,
39ab839c37c0269b14691b473ad894ba12e1afbc,12,84,6570.014851485149,100.0,1,89,557,0.007925388967468175,0.4875,179.58518573661877,10044.0,0.030000000000000002,0.54,435.4257425742574,10044.0,188,14,0,0,6.5
39abf25961f2094474ac7c9d9d85735ecfaa10f8,1,1,0.0,100.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,0,0,5.0
3a1431fdc38caa2d40fdd0df60f76683af53a729,12,69,5209.979411764706,100.0,1,80,1930,0.023313094987168863,0.6061538461538462,190.55984186310292,3459.6,0.043323529411764705,1.11,414.8235294117647,9332.0,302,38,0,0,10.0
3a25a7b40408f3636b36d763cadc72c5ae6b628e,10,87,5166.387387387387,100.0,1,87,705,0.0004806949806949807,0.054000000000000006,46.35469755469755,2128.0,0.0047747747747747754,0.54,72.14414414414415,2128.0,180,42,0,0,8.0
3a27f4f6ce9cc005a8f1a5f7441d26db75c9cd2c,11,94,4987.339694656489,100.0,1,97,1293,0.027253318143388803,0.5680769230769231,515.3299446342374,38925.6,0.05091603053435115,1.04,822.8396946564885,48144.0,216,46,0,0,10.0
3a3cf426569ff3ed1638fefb8d0a7bca73e0bdb7,2,29,5098.950617283951,100.0,1,29,196,0.0,0.0,10.528395061728395,852.8,0.0,0.0,26.320987654320987,2132.0,58,23,0,0,7.0
3b0e56cb91cf7c26836c7fe857ef2fef62c2031f,1,2,2280.3333333333335,100.0,1,2,64,0.17929824561403507,0.36105263157894735,1149.6491228070174,2443.3684210526317,0.27,0.54,1722.0,3704.0,5,1,0,0,8.5
3b24016cbab8b8632a54240fed0a17406b35bc65,10,69,3762.8744292237443,100.0,1,77,2783,0.04738812769697681,1.028125,317.73436259757517,10044.0,0.0884703196347032,1.05,545.5068493150685,17056.0,322,116,0,0,9.5
3b3559f14b77090ee6063be193efe80b19bcc591,11,100,4025.241329479769,100.0,1,100,2620,0.01118530743745936,0.837857142857143,94.473133354875,8432.0,0.0367485549132948,1.05,256.3468208092485,10044.0,514,178,0,0,8.5
3b5d744051772f15e4bc3167d749711fa798b0c1,5,32,6419.171428571429,100.0,1,34,177,0.0,0.0,8.502857142857144,595.2,0.0,0.0,28.34285714285714,1984.0,60,10,0,0,5.0
3b951429b4166a9149480e360687549e1069a209,7,46,6404.066666666667,100.0,1,47,674,0.03491003663003663,0.5707692307692308,403.6366202686203,32888.61538461538,0.07906666666666666,0.94,998.2666666666667,81536.0,141,9,0,0,4.5
3bdad6ba65de3948b9939ebd98d80b03fe3f8e93,14,82,4392.399390243902,100.0,2,83,1107,0.02403377727856226,0.807142857142857,235.49308943089432,7600.571428571428,0.08414634146341464,1.05,379.4634146341463,9676.0,240,88,0,0,6.0
3be1500e597852e42bb7fe17591b933e0bb44f93,5,54,6827.881818181818,100.0,1,54,228,0.003942424242424241,0.43366666666666653,16.833939393939396,1653.3333333333333,0.00490909090909091,0.54,36.07272727272727,1984.0,95,15,0,0,7.5
3c499f0944773b5ae529a4356d92df5ce8ca7c0c,5,54,2797.0661764705883,100.0,1,54,1358,0.004419642857142857,0.525,34.90756302521009,1984.0,0.007941176470588236,0.55,51.05882352941177,1984.0,203,69,0,0,10.0
3caf61bb383eed4daa553e074208e84cdbdd7df0,7,21,2185.185185185185,100.0,1,21,98,0.1905925925925926,0.54,793.6,1984.0,0.1905925925925926,0.54,793.6,1984.0,123,12,0,0,9.0
3cde31c0a8378da5d6c2767652ec108deb9135a6,12,116,5235.087628865979,100.0,1,117,1469,0.01461987591898064,0.5734615384615385,115.6129490693788,3149.6,0.03556701030927835,0.99,252.8659793814433,8380.0,315,73,0,0,10.0
