hash,TBTL_predicted
fcdf51cf37b314ebc57038046b859b3172117f4f,6.7278934
cdea6ad7a63edbcba925717a8c64328c255a0450,7.730814
859c3b6fce7256abf5acfef957e6c04134c01e4b,6.601779
911f5eafac3def56e71836d495b740cd059edbcf,6.8135486
f8526194e3d9450a847706ea1c474c9e1a65a3a4,5.318387
69b200a293efc47d832e89333a4adff338261538,6.8251343
7953012ece7e7f5c184ec3ce99de925dc01c46ef,7.385787
6475c391e6ec554f2bbe5a6460e5962a4af5ac65,5.849988
85838695003ef753ce13327655b84defa54d6eae,7.7816863
d8cc02c7b6d2478b9f6d47664272c43801d6d9a9,6.835273
665aee398dbb98e56d2f171ef0bee4f6fedeac43,6.2838726
bbf7f2c725fe4c3e0eb56d29707437d1603b1c56,7.4517946
e92f3d3e5a00b7767c239cac14b6d9fe92d5ef9b,6.794971
8bf27a767fce0a5fb359059183d06e01d62dca8c,4.479925
84b6b2d70924066c8345f2bc2281791ae3188da2,5.982163
d3de05492e2353a5f3a80b5ea37a6de4651923fe,8.051383
0fbb7000a8fd1f413cd7a06ec7baf2b1f6eb493a,5.2928777
081f6737145108d2cfb3e432f03d59670bae3ded,6.439717
85bebedd9d4605ff6823f6f25c761e64a588bf22,6.468831
05ed34d40112c0d0c446cb9c00fa6e14851a7aa1,6.906371
72ea15c6a9c0f4f176da99e9dfd445b347c2e219,7.623844
c2ca84eba451533cc357b9c82cdc4c59227ee38d,5.8719254
b03084cbf44b7fc100db518a5ff7ef7e9924c260,7.1147995
76adaa79b0d19f7d32da3bf027c2b4fb995952ec,7.3675356
7b6c995004d7267af856efa19b12c7455bccdbd8,6.5858226
2fa311a94bc0da6d97955730d071ad6fcc770bfd,6.5476775
970dc7689a54be2108e10cf65af78d85288b64e9,5.874472
0e0d9e9f9bc2173402e77be7eaaaf0d562168009,4.7886353
f94ac320b67f53eb86a68cf30fcced221092e7fa,7.7368255
baa9b5294556d31b066df7e0dd8b1b0b1a8bb9f2,7.366529
4e8a3d6c3bb0e0df7e39e93b9266737cda041fed,7.1335154
3a3cf426569ff3ed1638fefb8d0a7bca73e0bdb7,4.7670603
5ea5bb39e36dd3e81ece42b2d6e19d0ed5150740,5.1323814
917f1aba835e5d7e79fc124c1d7a3c8c2588cf8b,7.457045
720ce5dcaede4e84cbbe7874961853e416f0d2a2,5.6916056
58ab0634383006fc63de206822832e26d4c06c3f,6.2203007
59b2a9ae92876d8ce54309fe82bb92d7cffbc794,5.9806833
95c2c72faa0bcedf9452be96511b7ab488754e77,7.302645
1fec28e4753dac81fb5354793029a3a2f81c7b7a,5.9693923
9167062812b68b140da9de7f824ec6131ef31a01,5.0571585
c41c79391cd0c8816cebc9a0b4ef1fcc5c2e4018,7.3326545
ce3ad9b28ad26a494e6a196c110ca405402f3e9b,7.160973
40741b5b2ac93f9d0eacd4a28b48508be0a378f9,4.823876
cc818564efabc759f8cfd2e978029ff6125406cf,6.1573086
cd2b912e4a3d661cd4f500287d3bf1b4f444b7bd,6.452248
7bb8bff124f651711732b84262474e1acba69082,6.4873137
85bf028205803eb9b1e5494c540ddd2938606606,7.367701
e7d0678e66dad824da63837b53bb0bb38a571f42,6.4152126
abae080e558fbbcf25131d47ef3dbea697548f14,7.3283052
ddffb03cf0301334f5a2f89626640fa8812bde5c,6.9469194
db7c4fbff4eaf7b21678b8b053a0c3dcd74dd2b1,7.3966813
badea8134ecf83e912ac6628ec12465e227c1e6a,7.049029
39ab839c37c0269b14691b473ad894ba12e1afbc,6.876857
7f2bf222342aac2992fe15f12039b9f7123524c6,7.3889213
13b9e4710dc86e953960ebd2fbae7721d24fdc2a,6.05785
c3127c3c92a3d510a78a5248b4e7fac50ab81e0b,7.5558243
1ccece483f66d68acf592f017c1b5ca6c682542a,7.975478
04feabadb3e2d863eded075f541be8ff78d50474,7.095555
9b788cef19b68860b4cba1f072cfc4744e6610b7,7.2027144
afc376cc4bc5460a941a5d21f91d19f159cdf490,6.526525
1bdf6175e8df831b083615bea765e48098904986,3.3254018
013de369c439ab0ead8aa7da64423aa395a8be39,7.225361
58dfdda4538b55efcc287512b508d9fa2638028d,6.193807
c52fc84d8cd2335788c472ff6fa6b3aaaa8f2252,7.697481
c2da78b847fbfac6920b3c5a2086c79b3a2db8f7,7.5628786
aa8e2b08e043c6d844c28cb004a224615af29e90,6.0702896
bec0491f541a76e4fa31e17842bc573c812cb528,6.391815
9843de5b71377fd3392db81e3178e11bbe90d95c,6.64511
6f9c45656b2c3a8cd9c394c878d0ec7d738be090,5.5001802
16a221ec975ec0eb2fcf4acd69fe87281d585ca7,7.3326287
c846650d2b1b4a07f67e13c5aa56c15185f81f15,7.7505846
1dccadbfae8f0adb300cb239e727b2481e2b149e,8.192344
33c8bfb97b43132f0054b97a2ebb0f5f3768031d,7.8340607
4d5f92f22244e37d20f783e571539a2d2e4e58d8,6.4832973
af744dfd0234f2b89d667f962f13cff1b5d0c9e0,5.9210877
12f1e26c28f731fd2ad1787db42f4c13de432ea4,7.543274
091ed1fe8fc042e202205f09f3d49a065c0f4da2,7.2476034
5cc1caec2eb0968d6d30a6f95dd41d04e80c3f2c,8.078261
6941ef044510999dfc8a269ea9255f7b93505147,8.468973
84a17972cc6d29489bbe205a9e7feb8745726fbc,6.5806527
533bff0c4073c53de80f7b88a1ecda9ac3878893,4.962227
42fedf0a6f68d54738709e096f9352ccb17dc072,6.955524
a4a81c655f21aac65297532528cba5a28e8f5ab1,5.676518
d4a08e7df54afbd81401faf2e0349e88ed7fc2d9,5.4511733
a6bd1b3de6ceb8be610c33e3a0e4a89350700984,4.082405
eb83b2280e41f55da33ed81e62d7b8ebba9a93f8,6.36367
ce2f2072bf32af4582a24726936af34f88225213,7.300843
3ee8b93a31b564cdb14f3d62f08dd862461e0918,6.3581376
60cfc94f336b294be80a5215fcd8f9a8099011a2,5.171368
c667e08eaa5cf47dba38ac81da9c185659db42c2,7.014386
ed8ffb58d172827f17d1abead83d9b8c44b554df,7.095091
10208a0e6cd46ed16c4fd6b83f3993696ace5495,6.6883917
b7931b60e23916058a5767895b9214dac7a6515e,7.4817367
4a0f49c2a5e9766ab2ea0aea95a12b763faff0a0,6.641785
3e19ebd05fd2cc465feff2f681011181a78e1341,4.058827
60da060bd0084795a07f5e69e6884f7870822cf6,5.413553
3822d529be3c7a49da411682207b471d61822610,7.732277
e3b9460f9a4bd3f4a5243f388246084f41e0dab2,6.9680057
c0b8f55536e05f6da91c3b65ddfb69dc8daa12e9,7.000429
5dc71a85b12614f2b7b995f3b9482d48f8e289e4,5.959662
f97b1dbd007f20fea2e262e62433e01ae91da602,5.530393
ab7c842d24cac25a1a3852cce506ca92cb8ed428,5.3639326
6976ed8694419b21b0f2302b6d9db629ce0412e5,6.7402115
76f5d35cd62f4c2d48632c8b82a04bed0e161226,6.821113
66f103845d668685765328530c0aa2d71a0ce0d4,8.218339
59ee572da4b7c6d711c46542482cc65bdee55648,6.35209
4069b40bebe0372926fcd92429f7431e300e6b52,7.370404
c69dcaf9e10f52b187b13e678f9fe65505167720,6.8988466
99751d158308f801241e028eb7c6b0363fc6ec88,7.322109
7186e8a3fb8c0322eee7e354ed8f1669885f6774,2.9849632
9d053bdf589efd451ff25e1977e438b11122e0fa,6.421994
48832ca57fb72952c11805aa0975c2273273ba58,5.141322
9cb2a2853cd6c58a9b7d07a87ef3138c3cf723b8,6.237063
5d2a4450b9548913c0ae383640f67de8ca10edad,7.218457
4d38a6fd027c342a0719d9e7d0f6bd3e820a238a,6.95823
98cafa82b3e7f1a3a179c62509778cf9290ca87c,6.6452036
9db80a153d642e12571588fd68473c6e307195df,7.4120684
87752697bce404c9b410be71a45e76f3c7fc9392,6.9559817
980f92c1ca3d1d662e790e884a1bafb6785dfe45,6.115175
9ec591a707f8d7eaaa8b43b6faa23292511ffef3,6.405566
cb0f9c7be617b2bd18ae83ee9e85b621cabda67c,6.696967
29e04945ee56ed79c4e07198c0e66375428284de,7.0027213
648b6d4b1c95ee18825cb3cdd69c033a10f3633e,7.2043443
a52c67c0bc1c6ae7da7c6e4d38cc7ac5a869ed39,7.2152
80a1456c85989c36b524eb16f1afdfa2c5480121,7.9442916
0ba5c041f797e8baecc5f32034046994b801cbcf,5.5882406
af124b723c6d0d777c60479978e8da661b34bc2a,7.527183
2f7ef2d7fa25c0f8d9de0a5ca7301041b9d08e4d,6.500061
391d18cff3df066db6fcc8dad718d325607e5493,6.5335197
705c7f16ba723569db2002204ff748355ef80e75,3.8022063
9981528e7324f2d92c27f163b5d0424a07f94b67,6.0386567
0155f91fe242fe55e1af631b0f0afbe9938b185c,6.6297345
eadbb37222d32232022838b7765dea96bf38e0f6,6.232005
0577e3c1b0a6df46c7fef07f400b42811cc77250,7.678123
08838c74dc4154d8f49b1408d27fb46ccb92d329,5.9511127
4203f7e50c4e403622aeb1b6d39ca45285510aa8,7.317817
8d65a433657534866907ca34885953c36951db06,5.7005777
32ccec47f44931be75b93c598cb145c4803be980,5.591452
6f52fb961b947325347f9303798fa6066967e407,6.396786
e7b94e593e93b6fe31083393cff1d63ca2142b64,6.2662888
d06025e3b7e91bb8718335f7328466206060faee,6.358003
24a9bfba88ed640e9690cd9f6bf4a2985f78522b,4.7149563
af8cb88c604c245257dfd33607bcb87cd357d3c9,5.3951793
797a55490bd05c98e9b604b19c3ab90125c9431b,5.283938
f2418c1ba0f63cb975e6d8c26ce4a145b11ad924,4.3464203
d66918b05a4d978f6aa15979c85902d09babc898,5.5636687
7faa61077b62629df7a5b7c828f98b2337a2dfdb,5.8940716
96013c7ce1186c9a18f5127959bb867243b1b9f2,7.926862
70586c4437f01c7ae612aa151f53958ac10a412e,7.8282185
4dcdd4c95ba88786172619ebea8aad4ec757a150,6.924645
6f99a507851fb9a8ae9776ede538789cae61a22a,5.2558374
f78599d53dcb621a631b8dbc0feb5dd63e2aedd3,7.1946387
9a7c94325cf12595e72895187822c354cd8ef458,6.166365
32b47658ae606bb95f1bbf1e1dc86accc255e926,6.1691494
28940a6516bb354b4172fe3524f8b7328a5cf2fd,6.151211
f3a603f5ad05ee8b8374af6523467f1ee058959e,6.6246796
e3919de46ecd1f707451dad4a1ac88e5b7403f11,5.341312
e6900f649459ddbd9ee38b93582378162c8d77ac,6.783373
26cdb442f5361c690f8045caf5e026e7945e1965,5.4776087
ab2a1e43f425b67817553405c41c09a9bcb0e9c4,6.491084
8b3f8cb80815c489e6278cfc1a371b3bee3f6e1e,7.3717303
d4707fc4aa22e29062e02639a1b8c9f7ba3e6b65,4.748917
0248e16d134e1bd5b4352701e1f23b904b7c4cdf,7.370181
5ca41a01a0d23780fcc2f122f7303701eb991a4e,7.401298
4f12a32bbef137a864b199061b62d35b4002e6bd,7.505827
8a97d52d61d704e77f82fd7f1161d98054f48f25,6.16169
9c4e901d499220d23e819ffe0156ef62c7bcfdbc,5.97715
4a8923bdd6d76861d91dce4b2670c04da6b45350,7.1606755
787ac9013d322ae24dda40f918c05f9fe47601ca,5.4596853
7e783577c8297bd74f8f12a2d4787f9cdfdfee02,5.9495435
1587f82c10e4a0f4241b317cba4fb5691bab07a1,6.1456795
ff12d6e2ab80696ed8e22fbe5497e96c68d29076,7.4006414
eee2c3c453eb64f9c327f09e83be35ef36528101,5.8766913
999704c760821f39257d453f58ae57cdc5db7cee,8.040594
289a5bdde1fa9c49f221f19a10f636e81da724f5,6.832969
54d144dbc7891709d9bac5db5ee19a761a768c1f,4.3999667
f42621bb38f167d2de3d662cbe897f5fd1234aa3,7.386727
d7af1840c8914a381ffae4617c33ab76833d9513,5.9393964
b52028ddeb0e0289019154f32e763393f83a30a9,7.104707
b2b334fbcfc12bdf6bba8dc45aa8ade3ddb746aa,6.4568996
f1302a0b13ef669e0d797c1d4106355cc43f7144,7.4564414
061a128e882272cd17340c8feb637cd0ff9e5dbf,6.892046
a0ec1fa9ef85571c363b1ff524a7bccd583b0ee2,4.659914
347b6f40dbac97bd24c857f37744f2c4fd590cc8,6.974003
f861873a2af44519d0c30b7b390257e28084c360,7.4983854
4528fc0fa6d591a221aba2cd316264877b73bbb9,2.741723
25fe3c7b5bf2d814b49ed3523b5a27c744ae5513,5.1244164
3d1c486e68c08c272379fe7eeec4d38e75f54ae8,5.914079
9c8c8ca8e36d83954ecf380f84b01759c8363df6,7.042601
172ed6401f9b9f97f6603c04fb2be3a83d495f12,5.072928
05203b8a827f60a7cbb49a7d04a0b45dae39fa8d,7.65392
19fb6947af793def84e3b7ab4f867bd460ad1b73,7.713593
4c0740a4fccc2e15f52d77bbaceccfc1ffe309c2,7.012311
9906fd2917a481b373848f6d084228f34ace63a4,6.9595547
2a6a418be08d9f0184a804b2700a0d58950b219c,5.1181216
a211065a6e065d2421b924d4e9314f1026611aa2,6.1205983
4d9d9337a0bc50984b35ecd772dee54b88ade32f,5.807302
2572a6a2ba5183ab68c3da80b69071a6a05c3b84,7.0061197
3d4f612148056feeb651f4711c1f640f5015101a,7.465349
ddc549a4ced606b9181bc2e6e0bb75824fc20f70,7.3787694
1c34dfe9c77773e6949a4d248b25897b3f78349d,7.5264025
39abf25961f2094474ac7c9d9d85735ecfaa10f8,4.5150514
92f51b59f25a16e76b18441fbe797a2fa2a5d3b5,7.345891
83e22c7d80399e360122a5d33f26844b8c04a6af,5.92781
ebe0702c8a0d906044fbc61cf18d3f8dc9aacef9,7.461902
89521736c16fbbd86315c3f3c555132aee8896ae,6.0932627
024af5e4f76c23e7f08616c60e595453e538a1ba,6.9547024
10ab3b376215f6afcfc642ea66a50f92cf944717,7.567581
22deb5e56e580b0b0353f10e076cad95a3b8e631,8.250993
81f9930593d1612075b0a4831e1219e9ebbe5aac,7.010637
3853851c5433317284f37cd530d642560effc35a,6.973663
b1e8855867b91eadecefd05a09f101799008b8c7,5.981056
4a2ccd362270a02afdf8a1647576ba56a525fec8,6.9222116
6f5b8f8813e31d5f85f814585ee37e835a6c766b,7.07313
3b3559f14b77090ee6063be193efe80b19bcc591,7.3858685
aba3f0810ff4abb82c285780965735f59dffc070,7.395148
2bae7a494d77c9c7cc0ccdc65a1915d25e31d2d5,8.265287
4cd7de9870e18e6ea8acbc2efb5f4fe9c051b09b,5.2983174
f126cb73dbad037e40b322f82b6f40e92a15a595,5.679082
be6f4f4f657c80883591c6749a7951f9c992e4b9,7.2405868
aa1696aba3e93761b292c97c68bb0e06bb2f537d,6.996629
6a535ac087403316d625c2ed4d5108d7d2d21edb,7.1947885
ea8f19a7914d05412dc4159108d93d42a675e2e8,7.873029
33c9e776300c7de11e0736b069b8e5042372d418,8.234241
5ebe95d992ea2c39c13123c6174d22b6945291bb,6.585944
952c0daa0b72620df1288d516f0a2abeb5b3986d,3.890398
adf4cd4036fe7649e15bbc8379f224685017b379,5.285456
8f7402db46b9b2a95aaa8282be9e471a3ee659ba,6.0214
6fda7242d55963e0014a8741b5fdd1bd4c34019f,7.4496217
df42fc345b50f42b32dc5f9df420978b1cda663d,7.3816032
af618fc07f8f8c9e1697d7e8ce5cea9dd4ddee00,7.334373
1f88d783ff0c3a19a1d34b4e45d71b4f9b14b976,7.16415
cee41e969faac5fdd054a726b10fb09228eb7061,6.149838
4b3052a36e3e54cb3458984b0ffe5f2808445353,5.2637024
e7cef9ca74dbf2dc906e3216004a1b5e6a96e241,6.360346
a9da415ddd0567c5995957b2239621158a4521f1,7.5490904
4bb463f3e32f05b9a1e323adc2a51603dabc75bc,6.1217294
9f8f3fbc1f6d3f36859a33054203c55d028c6e65,4.789807
58f61331a385caeed17baaf54abea308426d50fe,6.4490776
2826a109ddc9b90686ec063ba1f90c72c655f8e7,7.025476
d5155526fe2b5c2b956687b34d478647ef6bd092,6.812434
80dd54e80df2e8833ebb3927fd55a514dcfe637d,7.1971035
c352dbabae85680f4ce4ebf67886666ce47edade,5.2357492
db5924e7ed00c9136308999827d50dbcecae5091,5.057776
c3bf932c28538beb5024e80bd06e09c44661c8f7,7.5914702
5e6c70b4de90c2415359c22c351d8b827d22886c,6.55531
eda32ee9ebe79ae7f85927db19cadc6199752dfd,6.9927516
d0f28e44db91cce7caff1db428643300dfb3392f,7.2337894
0b4355398b9c16ac0a7f559752e83b655f5aa6c7,7.8554506
c162ce77f4002856b569f63b1e2b58ccd6d961e2,7.3379226
761459daa69061bdf66d850ebf8877f0c84e48ae,3.4369028
10e3359db56b99eb2f621d7c875f3c26cdd01a64,6.6449847
b6de7562a3dfc6522d1d9f86967f5159e3f2f090,7.217551
8b557374000feae5ac9aee7b4078bfea53176ffc,6.10375
33b6ac5e8631fb9ee19cfaf3dd4a93928d47bcc3,6.5185604
0bf111a9caedf02804f6991792490e63bc21058a,7.2480135
a5aef107fcfe6b7323ead96aed8ef74a69efe042,6.9233184
52f3954a2463ca97c884b6ad6d89f8fcc91696b0,6.451078
bfe7f84ef78bc0134134fcb799465996fa84e4b0,6.961951
092370bceb84374c83ca09e8d8f93c837d923bc7,7.9134173
2ad77f650b2381bbdcc0011fe5d9bcffcb109831,7.0957103
bba75421c48ff666a96646bd283072492fc712ea,6.068254
495933d0ca16d77c1ef1587e29f5477513109a5c,5.8387823
df8fb59599b421d91967aa7d053fa72e91e4f6fb,7.9916515
3a27f4f6ce9cc005a8f1a5f7441d26db75c9cd2c,7.2184453
9eef5b76500d606c0ace08b9cd3ee9403e9e9664,6.5988326
12aa60fde9ce650c25faf60398d3c071cb80c1b4,7.4778037
271c95c3471c6588b4b9ccda962ce197fc94a9b1,5.1832466
7ee4cfff4c6cd84aa82b14208a75df86bcff9fba,7.4296823
491ae8a65839fc737fb2c3e6ed06b990c7f36dea,6.2166553
6fc4ddeb8a68d05ed8084b0d59d038f3649c10d9,6.995019
8e20affd5aca29391f582b7dd756c83205297c11,6.546137
4178750f206a91c5b1cf0c5ac6a4021d23912736,4.883619
cac291a9658d7ef15e1ef0c71b188d96eec19ad0,3.843374
e45204eccdaf94faa580c54b1fe1289c97b1f56c,7.796766
be40efffa2a2ea77d3d2fb0cf1f8dd6a8da2b287,6.1891894
2536ee746de2df68642ecf71037409e47fa1941c,5.2234125
08b8ccf18df77b125fb5306e9ffb55ad284e1872,7.6187406
49a4785cf7286dbb18206e3847f164b1af1907ed,5.339866
820104bdd2c9a722be349ae3a23eb42926eac969,4.659741
b11c7371190aaf26293afea3ba2146f21205f73f,6.5119333
68f0e46e53ed6791407294aa4e797d7d17a2b677,6.479906
2f968a678a61cc1179708dc2820405e288ca9c67,7.4127965
180a4c5f90b6d7bd4993c51385fb00b4d32d2834,6.1738334
f4c3f24024c2e96ed13a845b5ad7213143844d9f,6.6109767
69826691e86b5085226acbcace467f656b83880e,6.9257007
30af7a50bb0bc62e730b65f59788dadf102d49b1,8.776007
45e8b53fe4fc590dd9c7564fe2c6fa3ede58fbea,7.589774
530d2bc8c65a9815a0b2c7dcfc98866f760b433c,7.7549496
0eb93817d6eb3d5bd3e44dbc75971eea193b924f,7.5382433
13293554378a8a5f29de5440ab1c49003af0214a,7.9624314
0b066d297dd2f4288d95b0f4a92a8af79b542bf3,5.713089
c87d4a1dca2349d1fbdff1c6d6a57708c1df793e,7.0576463
9c59b505cc82ae66d54df9629666137c9527e56d,7.2877674
759ad13a7de3fc28a9ab95c56d2845442528e907,6.834024
8319f9e5000e715c176f1de5d0e33da0b25481f3,6.7984557
d615e34b407b1816d1ae062d56a466c1d17b68ae,6.427753
d68718e7e9140ca136bf5e39efd7c122632ebba2,6.6091638
51501acd2a7cda8d6f25524e34d6e3dd3c6088ee,7.602482
bbb7c8095658b847103c47aa2a4b55440b0e9ffe,7.9325385
749e9b42869140690bb32bb198ccab1f899cc36c,7.542222
bc1f0dc5b937d54fa64e44c1e4e0de0e5a4724c1,6.5968637
ad3d8c094d5606a8005bb22a4cf910e497a03224,5.445441
132d544dce1633485350dd582ed7f13fad5da3f4,5.663003
8aea6c59a11267f4143312770b4c84a2be56f353,6.931578
cf5422ab2f6793f4d5930d2901e652ed7dadac9d,6.293497
8576d2d269326a29503a1763996227723fa531a7,7.183731
cd1c8085cc77aaebd3c527b4ecae7e9150ce0d77,6.7903337
e2d88e3ad6275b7eca2bff120e467f9158b29fc5,6.1661844
0d667a9fcdc7162fa7182f0e14302a56dbe700c5,4.59779
370a904c5a7deb4ae08f111c87564b0180d572b4,3.2049289
456ba3f2e4bccbd1146955cb3f0438260a04f7ff,4.80482
299ff5851760da9a9d8b8f218dc82b573a397d51,7.9231925
374725662b17c0d200a5d372579406bb4d830bb5,6.7640004
4f571f241bb2d884216b4712cdcd482e310a718a,5.655396
2e1dbf534b47dc518c2d4d577d312f6969d9e6b9,4.80436
9e4c480f54169dd91629ec30917139f2b16bf6b3,6.536774
4ef92a2d691e24dbfc22f9e0e4a6bee899ccf849,5.451417
694d92685feec07c62b8aa4ccb73b39390f88515,7.8204684
6dda317baa40f25506c299715efce489b916e52d,7.765807
766fb145487f13f1cbb3fae79c2345c8786c1542,7.323889
c0986547994c0c40ee739f045a02e1ce427ec132,6.0107136
91eb4058d0937eb5499d0f6b2a8dbae6f47eddf9,6.8518605
1e055a4ba4266c760d42cc958ce119d344f402f6,8.464273
34f6fd0da81e68652a26b633fcb7d4d4169e2e75,8.02549
892240639d1170ec0f4bb6248ba3e9bd390ed089,7.1095977
87b3a5eca0c70c7828168756cd7813cc8b3285bd,7.405333
75ef6c3aff156ef52aa846c2fc3b26271e50e335,6.4710245
27ac09df014fc0454129c9953b06f2dd9b997fa9,8.3255625
1db86260a9c5f649ae36ccd97c36920df2d51d20,8.352241
6a24473bc7b7d3e0a711d9195d9f792a24352436,7.8501954
6dc988c0cbd4f0ba3d2217d8b84911b6a8d81c47,7.5792856
c32840e4bedac9715b49ce3f04b3dedb98007cfe,3.4369028
aef76b2d6bbd67cf3aac958965862b263c50d4e6,6.9040136
fcd6e54df612c033e7a465155046b5223ca4eee3,5.955372
5217ebf6230ffeecc7da9c9043cd1e484c78509b,7.191186
8142efda300bc5bd5a3368d957f2904fb41a6062,8.10727
a50e88cb6830931dd1271dfc49b3497d63bd436b,6.669601
9bbf52d74e4300842b27973d5e1d65a74c54c1b9,4.490831
b7297bd49e99532695b6290f29fac82928f9e03d,7.2838
76cd92b2caf3ba3f11f97bcf4e037fae81122578,6.994542
c047e3345530b4b4634715536ac54cec9c756b66,8.624337
d023d3790457d12ac59581326aff1a396b206d09,7.4129515
c2ac862e74879f4b60191f0bb1397eff1e157c8b,7.0160365
8960e95f79cd20b46b7e8fd09d0aa88015566a9a,7.0492525
5a855637085d9d212518c84446e98888f0667f2e,7.796555
ca3bb5c80bd96ba545e0a42232c6fcdb55f7106a,6.0288467
e20abeea371227f8a6318491ca3c0211afbdc1a1,5.688875
e40337a34c269120bffcc76e69700d06f6d716ce,6.480507
f639cf4aa4008b2bf51b274cc01dede03666150e,7.083438
127974170c7fb2e3945a3c5b666bb7f6dadc87ad,7.2572947
41438ca9420c379467e8ca3456fc003d76bc99e2,6.8272305
b729f209cdcbb802e5f6f16fd902793131660968,7.0451913
f05838da14ca1dad97a5cc0c58323c6df9153257,7.081331
70442b24f09aaf25882d54ff0ec72738c00a41df,8.289771
286ccf0d6187c170c299fa64d15a3705e7900a33,6.954031
b0718e2faa64ff947c0ba9e9516616b44c8f4a5d,6.110936
502b640d7a4830b10924009c39b4dd34a4c600cb,7.4093904
75c2aec59b46e4c6745540c0af596b8cc6db5cb5,7.0359898
cc8edf9c827fef5ead4c85eabf96ca7033ddf165,6.1033096
d37f552ad5c3e1e1c3fc9aebbea6cf50e1b9f334,7.9755754
ab4899d3252b533827ab7d15261b9edb38cf0a7a,6.565358
0fbef055915162cb6d6501558499544d6dedb799,6.8311343
a244f431e70a9d4c780ac6914b564d98c04ac7ff,5.922573
2427d12cf7a43c66b921bdd9de261fb9b452b2b9,3.937928
39713cf2db02601e4bd6360ba70f8013c0433f48,5.6275125
52d6dd781d58e55171ace76bdfffe7181f5a916e,6.52458
1388c66d46212d87c084af2a8fdd0257444ce868,5.812316
d94808bbe3e5b3ffc39c8d68e0eed70929c70762,5.8783026
c0d3079f5b83f8962c439707b96c7ee43be2ca18,6.0112247
a11fcd52b2df310a3f3bf8e0561a2c587005e96d,7.448585
dea33f83f3cd94f54f1063a0cd22eab07ec8d3cd,6.4214525
ffe872165621d735a48bb5db0c71dd5195cba359,7.540735
d4ca57e34b4e28a3a0c73339e0c72db036894d3a,7.519774
f947938c0e7c1345a488d9f17a74331ca6f478dc,7.325285
442024511cb1c5761a86578910e28f236daceb2e,6.514522
f3d6d22e76fc586bffc4f5ac1d73f096f03efa0f,6.861968
cf4bc843e5bd6ba302b1289af66f383b0329d6bf,6.0929685
87e4a8d6efab19e147f510e9b5d10c0d0ff5845e,7.7076225
e8335df6f0ac481c6ac16096889c51cb95ab2f6c,8.089233
045792bbf5167d31c0064c8520d189a09f276502,6.917715
5e092e334855a0d8739d53c39798bb26f3376959,7.5806136
4d5d641551d82c1f733620b5d8ea4359ba376593,6.312348
73c938c3db512a2d6b136fa924a8ed2e608b7790,6.342435
26374d5fbb53e326323e8de92a0745452c1142cf,5.9454846
ec7d2ce8cce8253208e8d0ae74991b46ce2eadf0,6.5124445
4058bd26eee2f8affafaefd2b59b97c358e826cc,6.965662
32991cd9c0115e4bd4387c8fa3ed559f4eba345e,7.175651
47b12b77df06d36f3a51ad5cc5f0dff47ddc9103,7.0856023
62b816d8d256303699a90dcb83b99804366a17bf,7.106785
36dbfe4759f861ee72011812df2178cbbfd736a1,5.8128557
4ff3fa101f0b4c9777b996d2e1b338a529eedb6b,6.3156433
ea55b410ce0e38664c6597e4bfa09fce84399461,5.9209905
4b8a55e82d9825fa7440b91e638577957567752d,6.5652924
2ffa1b41cbeda2e9683f9d608b9dccdc31323452,5.551793
0af47eed4e0bd9c21637fc39db8fc17fedb6b1c0,5.0846825
8819c6723e6d42ad569274ebe2ce4212fd8621c4,7.018956
f5674c61e82766371ddd913c99e6b70414f4dd55,7.0448437
4ecc68ce80251f0f7ed752443a85e54028a20d08,5.0532975
9038ddd6c0d498cb8c65b4510e99e8527eabd40c,6.9180293
aa8508f6aa7e91da7efc770fc0e04c471463ffeb,5.1739697
86adc493a1cc74328222a194a1d1e3adf098b5c8,7.395025
21ab308abfa9829fcac76f8286d624afae8848aa,6.1292806
edcb11b4746d7b8056929a37a11e81b0fe3202c9,6.535046
962de82430c78164a7c1cceffdfe31dd0f3c3cd3,6.10734
c8944ded19113906cf130904726028c5c1a11138,7.5014524
e4935a868e50ec1951f892af50e2f5886c935919,6.7136693
feb8a2859a011c59efd22ed419cb69288fe03627,7.105374
73ec1e02101d9e26fb75fe8580eec218d09ba78b,7.7829742
bb6bcc05d3ef04c14c73ce93dad8c9ea60f5297b,7.910321
035f97702f2c01d26ab1fae8f39ea2f98a0caa3c,5.7621207
4dbe8c25b64077b21bf5cd971f115f2e32109c44,4.5441146
3be1500e597852e42bb7fe17591b933e0bb44f93,5.983577
c9d7b86399869ced995a6e467a257c3915339562,6.763799
056711f171807d5b28f83e7afeb3d7e18ec3a5d9,5.8085923
dbb0e3f3c32292438fbd39684d9f1ad153bba64a,6.8348155
d57eca033aa6388430166086ed3d0390ffefa85d,7.1507735
67f697ac574661dca982dcd95ba358bde5b48a8e,5.491176
062e8c58d3f85428aeed19095d12dcab6806f2ac,7.09651
63b684c9976d06a32dbcdc4685592cd713f9121e,8.119954
b75c5320a2ce606e7c46d1f82723e1e461f37a68,6.004666
947a2e7cf57ae1a546f98831d861cd87c4fd5ff5,7.01041
4bee553c59acf1a22de81ef5c794c44f6371da0a,6.630081
1271071dc622e3a72b0ef187b6e955b9d59db5f8,3.6390746
016f87a7bd87f233a8633fba8a1ca7ef5c3c63c1,7.4367323
72d8b05bb5beafe074185bec53d1c5338009a0cf,5.837511
